PC1,PC2,PC3,PC4,PC5
-3.7100360493397444,-1.719387907922507,0.4185418961708834,1.4698134168843415,6.787042159546757
-8.182197025952249,0.40184803201476466,0.8822726918146616,-0.1468351025467595,3.5287859047589567
-8.387755414311785,-1.09331790511408,1.6535700560539675,-2.2410109662448154,1.1390271612803329
-3.165868356526463,-6.1368248880016845,-0.3401077979352771,0.07690390059233143,3.7922070392503273
11.36766535757678,-1.9111686096035305,-1.293923439191344,-1.3528991934094199,0.8056857753098684
7.55959118143076,-0.5086818508129504,-2.7946256711316706,-3.8251597072308616,-2.628409623492247
7.504275954909437,-2.2346778006241554,-0.5356926611299418,-1.307566182000218,-0.26540213125494044
-10.740053341249805,0.3772159634259146,-0.9260241627595704,-0.8970739106080488,-0.6111361992944505
-6.23907621887792,0.12144563035870372,-2.501828250329142,-1.1958360652502507,-1.4559009563909482
3.967954663899238,0.8718199345607747,1.0642109251302643,-0.5745379421071322,-1.0761444927036112
5.735964637353181,-0.49381515484993604,-0.9915016635214734,-1.7200823006796024,-1.4430396869816804
-10.74283366897991,0.7201806699549277,-0.8469947308179958,-1.5736073717833416,-0.6303376275853116
6.560486092153016,-0.23827133843531464,1.2935727285805196,-2.335084326640256,-2.670075374262567
-10.572913203519242,0.6655197758637273,-0.8264024602903353,-1.0271856230084984,-0.6082559105344709
7.363055667662726,0.9354256714382169,3.3259704763996547,1.3636891192306413,0.9481006311720538
6.659534396062179,-2.927720044758064,-5.671236761803903,-4.608914069289693,-2.999685406085501
-1.9617696150990283,-0.22224462140437382,6.164919016841129,2.7776264700774553,0.7750981956669591
2.961923890585331,5.3153295271068925,-3.7324624794190635,5.0358104246557165,0.23506242750562742
2.9430453483797137,-3.0715629233896884,0.6962988944590467,0.6852348806729681,2.4695602551769675
-2.219632228508579,-0.4912081228778028,-2.7459588879460166,3.659984726566572,-0.6088678056499467
0.721379626315277,3.8843113153864692,-0.8414889876612286,3.1846407615691095,4.571321128842912
-6.944154061213382,0.0338456225127854,5.294138197971472,-0.6451410146781379,-0.0309650883443033
3.200393014032961,-6.323840491466527,-0.48468918585490095,-2.7346268361833697,1.311982396988299
4.741360353285209,2.358831046149532,0.549162550680452,1.0408600286684935,1.1107948098235063
-3.4052947484360883,0.030045134675165966,-5.127263530046205,-2.331632578549247,-1.3441777358341265
8.599813836534418,1.3333783939380048,-0.5476662215832098,1.3708963921288309,3.514002498895996
2.9009228270114287,2.485564392818019,-2.2226082977737933,1.0228092071326715,-1.801065723880095
-3.2449063103540348,-3.150153970089454,-4.098646699828145,-3.143353111861726,-0.1532182075921906
5.296374959378536,-1.135607937491406,-2.9270647596285957,-2.917612146180772,0.4355921792849209
11.751231958558,-1.8450095310292804,-4.442212646560432,-1.8216896051304727,0.8334463075135254
1.560721700203108,6.306453930623925,-1.2265905514398976,1.13105588081215,2.425550524406383
12.16235256861947,0.5889081972701097,-4.887942914525962,-1.8733549551889686,-2.1013844429845556
8.146897277713236,-0.5536533203928697,0.7943908612951363,-0.09724678057198088,-0.09359223800648614
8.02436994594292,4.169009785244617,1.6587358759295456,-0.11285827066379037,-1.193388728339445
-0.6507616968019141,0.4664330471601813,-1.9867140813053545,-0.4214216789406885,-0.626540239030173
-5.7049616160519925,-0.1013054003967196,-0.9890568157484374,-0.9119891127310792,-0.8143521036398381
5.410568534921534,-8.971748765717338,-0.5426832651274789,11.458116434876146,-8.313660310766098
1.2947954613319526,1.7072946390515373,7.087328152973694,-1.8144750052667586,-2.619539222704989
7.3949236951586546,2.7395172821479243,-3.635512116874128,-2.3867100633638407,-2.780339603753469
4.079963454093333,-1.3069260999370014,3.4882536296258544,-1.6671748813231608,-2.0596821337210653
-1.9503359582148996,-1.894601021856444,3.541573188943375,1.3445748338267816,-1.7851929902299906
-3.538937992266918,-2.2038069977088455,5.857886198364897,-0.20925941011289656,-0.976285456054388
-4.953940697299579,0.6335382798843353,4.578681326650303,-1.0189616456790491,-0.4171195872709048
-6.165249771074128,0.8345228248928569,3.810816049888947,1.2043711177829226,-0.21544186415378325
3.243432675021856,1.8348783576380456,-0.6189762608883754,-3.039635270000688,-2.8650045799817776
3.691178689875356,6.848476457576765,2.878917037245824,0.7705200103841369,-1.6503774097476787
-0.1709520533328691,-0.6692930003324601,-2.0242831035323996,-2.2401889457531303,-1.8030419310235979
7.932643762368334,0.4785304010838612,-1.6500239027229233,-4.007398080953617,-2.5002456534222692
-3.259031956150896,-1.1602531910383411,5.536090440890607,0.28519842353571895,-0.023032708611226044
4.94837524225836,-0.5292583827753502,0.13436003197110238,5.914924224205916,-0.7383234112933726
7.732578937898708,2.641021899605928,1.0076199238856853,-0.8818228617271736,-0.8112416906294202
-6.417946360880815,-1.0662900632597894,7.158628782449582,0.5103609813624602,-0.16817897072133656
-0.8289843154262109,0.7819003618906323,4.5315450052996145,1.3882530876170387,2.935801649666083
-0.1706429039578665,-3.725170496674967,4.410020644311355,-0.6208149078981986,-1.479040205883181
