PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,target,CodeRef
-4.921163872003513,-4.335979448059869,5.517288362857776,-1.8215100507382347,0.09094491116036171,-0.22200779926530392,-3.0092313886929976,1.7762067477469723,-0.9893120152675103,2.23312349089386,-0.5269790643106006,0.8197933907139467,-1.6138399620721424,-1.355714397083328,0.36385597938704267,0,DL099
10.47612570150501,-4.10377775689938,0.8194874753287869,-1.1736849360746995,1.141456498488405,-1.7869713704314203,-0.07825599284913592,-2.903785976926962,-2.7262028410291066,-2.0720706198145784,0.8912991155722864,0.8788764256476328,-1.3933200446882563,1.031794269873172,-0.5031362762471511,0,DL101
4.579231147016617,2.74779922277111,0.7079965791748267,-1.4377495117779624,-1.2470649512821985,-1.0448730229155148,0.33220215753518184,-1.6643420054919023,-1.9436824539157513,1.5035988727280996,-0.3862006298133618,-2.1968286156779664,-1.5496884509197844,0.0300953702772315,-0.32187468846353395,1,XDL163
1.01590555039788,-4.960424424788144,-2.5309596623682076,-0.8093001405516034,1.633015227895543,2.209689121862882,-3.629921561766702,4.837519030897454,0.20891882712937046,-0.3048592590392869,0.5641803424922518,4.6109642616789,2.1755536861097924,0.46257324179149373,0.3697783118672189,1,XDL212
-1.1449446974518462,-7.608743281540715,-6.6153479393079575,-0.8767076338444005,-0.591635866050934,5.915076465226663,3.4232373272957695,0.03065222336892326,0.18021133559378535,-1.7038906287205224,1.9421179010363994,2.5660790452565823,0.40105855930778045,0.5256312970508594,-0.7366882789779788,1,XDL160
-2.060624917442249,3.5878876093053997,2.6566833610840805,1.0929609088043726,2.3386147346074364,-2.401268845346475,2.6661613328555256,-0.8674902915759855,0.9886054060846883,-1.8395216567729953,3.8629176998988495,-2.230800695188251,0.9365734024812284,-0.3850062401130435,0.13672151477895728,1,XDL123
-1.3663025548212895,-0.7838448339213573,3.549158823792379,-0.686093385636816,-0.66964535043698,-2.6186944753123638,-0.45200037726719294,2.6262137720931245,0.39208356679927253,-0.055864445486549154,0.01198772820615572,1.0302523331826317,1.4982842191518326,-3.0486119351453906,1.0785264560167342,0,DL081
11.949326523164613,-1.2663189022258168,-0.12025643757274479,1.889189234317909,4.440517510830341,-2.681939347435855,0.5510373584351974,-1.0674814480680994,-1.3835047478952835,-0.6378087238398629,-1.6702992594622184,0.9327711466164197,-1.4649847910588256,0.541012778705156,-2.751923825101879,1,XDL118
-3.005139203100753,-5.473561648373641,4.172986993760798,0.2614665163173005,-0.41656583883579207,3.2777399076311897,3.209784487502433,1.0536161449411299,0.3343024890224565,-0.20321912901624511,-0.092218270273854,-0.18034778308018037,-1.7105351023251965,-0.34089841425397766,-0.9809163818307357,1,XDL079
-1.7358521006384877,-7.953777641048854,-1.886964535048858,-1.4514039947482593,1.4403672906438683,0.29458244321345156,1.9737972041612921,-1.3592721135500403,0.5893294125512685,-0.14506155371382315,0.20416191917861937,-1.5689883679447443,-1.6424746540256485,1.8712509338772318,1.1588523966736304,0,DL028
6.281069866802287,0.517370407903552,1.9951094771471625,4.956495976726145,-4.495291500520583,-4.037242552593783,-1.2312378372496195,-0.21111917444194897,-1.0630048216248607,0.7508039761698185,-0.6960184710029996,-0.7291222656526063,-0.47118283325293203,-0.549590511855322,-1.1410050198487487,1,XDL193
-0.03822534032492686,-0.39227145494885013,3.998875721648056,1.9945157542320944,1.8842757387155356,1.2443567235217994,1.6795047124302844,0.30935423957290326,0.9406421538401596,-0.3069558891103385,-0.829666300657574,0.059825423767453235,0.3898643341990744,0.6676963057954243,-0.48858426654160236,0,DL063
-2.0558980580449733,-5.915196091366908,5.04865947007884,2.201030330037455,-0.7360646097405223,-0.09617745889466947,2.30656230587408,1.1818602963255742,-0.5434476441258994,-0.17734023561525608,1.891562255723566,2.182552336758711,-0.1641786905834258,-0.6237252588615076,-0.17848478874267645,1,XDL130
-3.324324026795566,-1.4713892006838574,4.635964995624044,-0.43035738368491017,2.9605837069903997,-3.0352535369039977,-3.0699223297185205,-0.2060253125560096,0.9581681088441963,-1.6670994585021508,0.44714840070657164,0.645985767019922,0.7367199339528606,0.2855899304901758,-1.0042842178059186,1,XDL023
-3.137263510065148,3.2143252146699437,3.46161327405759,1.1771321364148866,0.09442173097882,3.155729613327584,2.764834066004028,-0.6107574963719592,-0.4031630065233332,1.2477479765038066,4.256265008528299,-1.15820158614641,0.5828577614008393,1.0529753986014707,-0.3572944115843063,0,DL087
7.645490744752893,-3.8304430161976355,2.8091623923079068,-1.557128974232493,-2.0416948512551527,-1.7344521313074972,3.102902063948043,0.20498494575404866,0.9690445944885213,-0.3564586202949299,-0.9916006987356001,-0.21691587717507932,-0.7671379053079079,1.1250445808111478,-0.2720281269800209,0,DL013
-5.220163444282107,-2.629968326845534,3.407887041654384,0.35207806930034674,-0.6494967306411792,-0.2107950936443964,2.1051638053447808,0.09413790702268741,-1.293088065613471,2.2218118239151585,0.9396817747324486,-0.1525700675149611,-0.09828339516211322,0.21156910675647497,-0.13683669499546489,1,XDL112
2.492930200778818,-2.3489994688519227,0.7030366364248064,-0.0485820139929005,-2.089082297224383,-0.35060095559590354,3.3365705764347533,1.6752940504018135,3.2824314567364667,2.678037295012856,0.5777223679709746,-0.9722266052183767,2.389577878904019,-1.2541973807739524,-1.0644518091659951,1,XDL109
-3.299986631602881,-5.892030852212216,-2.5812232117412632,-5.125517331532678,-0.8578481368403961,-1.203328996756286,-4.085004401134908,-0.42251968668018797,-2.7477779063751946,1.3135406833844465,-2.1681310666658167,-2.5664622140680264,4.29475359724273,-2.07528046500137,-0.6295985381729987,1,XDL211
7.6767722201582025,0.4959303643815172,-2.156551079355412,1.0267989256401142,2.823086182795815,0.9339170695416709,0.6199410774804841,-0.33613283150443796,-1.8943979818272652,0.6657094245487383,1.399406653626006,-1.0593795255522942,0.4851374785120213,-0.8881372554659005,-1.627209394194914,1,XDL142
10.984724693580864,-0.8223377735550516,-5.395070444753761,-2.505980172043308,-1.958929820113587,2.135766565050318,0.39957217509918347,-0.13611931493981896,-1.2517247123197792,-0.05856800392489186,0.35779442494752156,-0.9168222502710832,1.9043071419685411,-0.7134358514580185,-1.22911981478111,1,XDL036
-6.688801499600039,0.9087715485552306,2.140409982818992,0.08268044327707633,1.131100515970942,-0.4384199044235158,-0.8165681281131355,-0.44363559730244595,1.1522731426512975,0.3521899940113045,-0.5187711656752256,0.10080023424876429,-1.2017774777393944,0.9469593057781972,-2.3853291662601617,1,XDL187
2.5791279227106108,-1.9468219379464755,1.2521175782932945,0.7274297471418695,0.14895181711972225,3.8253850594497583,1.3578438869096652,-1.026468961980971,-0.3476300644200723,1.405448367236636,-0.5523659873784508,-0.7634234346419336,0.24791121626824947,1.583424746498813,0.9300039007029386,0,DL168
0.9681520670497888,2.055105369698346,0.8029369703892454,0.7533290583392983,0.4809605738059296,1.3518442696818482,0.3008565856488391,0.3208579292218359,-1.4574588348065025,1.3335051935873286,-1.7439326326755615,-1.4651276993513882,-0.678474769081145,-0.44881179925198667,0.0035858285205127576,1,XDL167
-4.377343312285315,2.9544828663381244,-1.8119832437130374,-0.26070411872056565,0.5752729005518248,-1.3814707147904488,-0.44411602506943765,-0.6952647576389954,2.3114826421304944,1.8712578054999094,-0.32071127431136365,-0.44303740638456307,-0.13642016492678521,-0.8202658004409452,0.16571867966480447,0,DL135
3.0732049715867924,-0.6236556150855308,-4.579499140632777,3.8856783045937378,2.8012606604113333,-2.4950038448806837,-1.9327829723858119,3.368546805447573,0.215944511737845,1.1996846731108668,-1.2554715410927055,-3.643528616877437,0.7930111704981567,-0.37884625930943916,0.7242190758093143,0,DL115
9.664102540638732,-0.3634693523536775,-0.3599421325322419,-0.823395317456772,-1.0330393492399401,1.539962719131453,-0.5678559890251903,1.8635261137082093,-2.425795370383074,-1.1590719502052538,-1.2756779980296782,-0.04996627286722402,1.652211494065054,-0.5035235615824115,1.2322481296296999,0,DL057
3.886585444121932,-2.9990834189793816,0.4081141354648053,-2.9750924571437976,-0.8430513948887725,-0.8498037641986617,-1.3698850252981902,1.508346677166329,0.7975007674273672,-1.6247721325885758,0.41702453436833087,-1.1314531717938507,0.5679416320160002,2.1185073537793158,-0.13713029205177324,0,DL205
-1.9300558654392581,-0.6850363428607239,3.437120550896599,-0.7181942884262409,-1.0878681554828231,2.1340236337185847,0.22253672961170362,-0.6240320857403588,-1.0675394810658276,-1.0669400217657805,0.0876127849554203,-0.9208907634464987,2.6446331838194714,1.247502841541231,-1.1357254018008172,1,XDL014
-4.450124758761562,0.8011515958229928,4.286750261322807,0.9669386584590643,-0.6701261525526087,1.9634309092688684,1.8394648156094253,1.582619024598332,2.2701423171276387,1.4974954788604953,0.08340182800955119,0.4836549680865313,-1.0556949010436978,-0.48176579164138783,-1.8545693125326057,0,DL015
-2.84261999496536,0.43916175159973403,1.8237454360682543,-1.4900517400496305,-0.6580687477603528,-1.8598311921530137,1.4947034390243392,0.11807706241273495,0.5362584297809704,1.311114196458935,1.2416475424661955,-2.3107494866558618,-0.7435833084204918,3.469582156584868,-1.6431187951316044,1,XDL099
-6.885688248129756,-2.4374380806984814,2.570387318549965,0.3949494532755406,-1.3353064272167352,0.3431970651540392,4.622691940781235,-0.05086141372608691,-1.3221197375130034,-0.17991097146647547,0.6104772295728271,2.654694676451021,-0.8932440480443142,-0.5639079506797113,-0.4655828248537428,0,DL173
-5.090304083390527,-1.9641893623975304,0.9868073828248501,-0.21440684514419475,-0.887564636617706,1.0960381337800575,3.073028085315889,-0.5555071485015246,-0.3800145867593386,2.748944329479868,0.22330096990571363,-1.032946910770722,-0.11478669226470768,-1.8239110074520795,-0.9375495336733739,1,XDL094
